customer_id,age,gender,city,branch_code,credit_score,tenure_years,account_balance,estimated_salary,num_products,has_credit_card,is_active_member,is_churned,transaction_id,transaction_date,amount,merchant_category,transaction_type,hour,day_of_week,is_weekend,is_fraud
C00384,30,Female,Lahore,LHR-001,737,5,23182.31,472668.73,2,0,0,0,TXN0002662,2023-02-05,19378.71,electronics,debit,20,6,1,0
C00093,36,Male,Islamabad,ISB-001,496,6,56602.25,570516.26,3,0,1,1,TXN0000676,2023-02-05,183459.06,online,debit,9,6,1,1
C00008,40,Female,Karachi,KHI-001,624,7,106475.9,579412.53,4,1,0,0,TXN0000052,2023-02-05,1346.47,grocery,debit,11,6,1,0
C00071,55,Female,Karachi,KHI-001,550,8,414265.42,567093.0,3,1,1,0,TXN0000518,2023-02-05,907.98,atm,credit,23,6,1,0
C00192,58,Female,Karachi,KHI-001,388,1,353453.34,338766.68,1,1,1,0,TXN0001341,2023-02-05,13482.02,grocery,debit,15,6,1,0
C00138,26,Male,Karachi,KHI-001,816,9,201672.47,327837.69,1,1,0,0,TXN0000985,2023-02-05,9620.36,grocery,debit,9,6,1,0
C00337,54,Female,Lahore,LHR-001,509,2,5117.57,102890.43,4,1,0,0,TXN0002354,2023-02-05,21471.66,restaurant,transfer,20,6,1,0
C00026,33,Male,Quetta,QTA-001,491,6,358322.32,129177.61,4,1,1,0,TXN0000201,2023-02-05,15402.59,atm,debit,8,6,1,0
C00137,22,Male,Islamabad,ISB-001,485,10,158418.78,344248.29,4,0,0,0,TXN0000979,2023-02-06,2441.54,online,credit,8,0,0,0
C00105,38,Male,Islamabad,ISB-001,481,10,192756.32,285620.04,4,0,0,0,TXN0000750,2023-02-06,31208.81,online,credit,15,0,0,0
C00385,64,Male,Karachi,KHI-001,462,2,478848.78,188341.45,1,0,0,0,TXN0002673,2023-02-06,2978.7,grocery,debit,17,0,0,0
C00418,36,Male,Islamabad,ISB-001,473,9,29147.87,40692.54,2,0,0,0,TXN0002916,2023-02-06,1421.06,travel,credit,15,0,0,0
C00184,34,Male,Lahore,LHR-001,366,7,165375.08,291682.95,3,0,1,0,TXN0001299,2023-02-06,14154.75,online,transfer,16,0,0,0
C00242,57,Male,Islamabad,ISB-001,431,2,205168.84,103341.5,4,1,0,0,TXN0001693,2023-02-06,15319.67,grocery,transfer,8,0,0,0
C00408,55,Male,Karachi,KHI-001,474,1,26966.45,226798.95,3,1,1,0,TXN0002845,2023-02-06,14972.57,electronics,credit,14,0,0,0
C00025,54,Male,Karachi,KHI-001,438,2,228714.56,344210.37,1,0,0,0,TXN0000187,2023-02-06,4484.63,healthcare,debit,16,0,0,0
C00110,26,Female,Multan,MUL-001,609,0,61562.31,384815.53,1,1,1,0,TXN0000778,2023-02-07,2544.44,atm,debit,13,1,0,0
C00061,61,Female,Karachi,KHI-001,818,4,253632.73,445599.77,3,0,0,1,TXN0000443,2023-02-07,20935.14,atm,debit,13,1,0,0
C00266,37,Female,Karachi,KHI-001,615,5,477841.97,217629.6,1,1,1,0,TXN0001851,2023-02-07,11359.76,grocery,debit,17,1,0,0
C00010,32,Female,Multan,MUL-001,849,2,463592.46,449511.24,1,0,1,0,TXN0000064,2023-02-07,31179.56,atm,credit,9,1,0,0
C00209,23,Male,Peshawar,PEW-001,805,1,492756.82,367415.59,4,0,0,0,TXN0001447,2023-02-07,4147.87,restaurant,credit,0,1,0,0
C00056,68,Male,Lahore,LHR-001,384,1,55943.44,444257.07,1,1,1,1,TXN0000394,2023-02-08,519085.87,atm,credit,3,2,0,1
C00042,60,Female,Karachi,KHI-001,459,7,87531.73,178622.38,3,1,1,1,TXN0000306,2023-02-08,10395.33,restaurant,credit,8,2,0,0
C00404,33,Male,Islamabad,ISB-001,400,8,231428.89,251946.8,4,0,0,0,TXN0002821,2023-02-08,12083.08,travel,transfer,10,2,0,0
C00415,43,Male,Karachi,KHI-001,474,4,130061.3,269307.6,3,1,1,0,TXN0002896,2023-02-08,5532.05,travel,transfer,12,2,0,0
C00071,55,Female,Karachi,KHI-001,550,8,414265.42,567093.0,3,1,1,0,TXN0000521,2023-02-09,2325.6,restaurant,credit,8,3,0,0
C00376,23,Male,Islamabad,ISB-001,767,7,37168.27,289642.91,2,1,1,0,TXN0002602,2023-02-09,11132.79,electronics,debit,17,3,0,0
C00148,34,Male,Karachi,KHI-001,491,6,358459.3,241124.58,3,0,1,0,TXN0001060,2023-02-09,907.56,atm,debit,11,3,0,0
C00286,45,Male,Karachi,KHI-001,645,5,346827.32,343723.65,1,0,0,1,TXN0001977,2023-02-09,790.35,grocery,debit,16,3,0,0
C00339,69,Male,Lahore,LHR-001,467,4,195062.13,397271.72,1,1,0,1,TXN0002371,2023-02-10,10107.78,online,credit,13,4,0,0
C00136,24,Male,Lahore,LHR-001,632,6,153299.98,322713.13,4,0,1,0,TXN0000967,2023-02-10,5194.65,online,debit,17,4,0,0
C00029,46,Female,Karachi,KHI-001,576,7,272191.63,126048.5,4,0,1,0,TXN0000225,2023-02-10,6589.18,atm,withdrawal,19,4,0,0
C00025,54,Male,Karachi,KHI-001,438,2,228714.56,344210.37,1,1,0,0,TXN0000193,2023-02-10,9917.55,online,credit,21,4,0,0
C00406,36,Male,Peshawar,PEW-001,611,3,140114.89,597469.07,4,1,0,0,TXN0002839,2023-02-10,16251.8,electronics,withdrawal,15,4,0,0
C00496,40,Female,Islamabad,ISB-001,354,8,236927.01,377429.77,2,1,0,0,TXN0003456,2023-02-11,6544.26,electronics,credit,19,5,1,0
C00120,54,Female,Karachi,KHI-001,696,4,127872.09,226096.19,1,1,1,0,TXN0000848,2023-02-11,17976.94,grocery,debit,17,5,1,0
C00072,31,Female,Multan,MUL-001,794,5,479742.02,80553.11,2,0,1,0,TXN0000533,2023-02-11,12249.89,online,debit,8,5,1,0
C00389,63,Male,Peshawar,PEW-001,763,4,112080.39,245495.4,4,0,0,0,TXN0002707,2023-02-12,9423.72,online,credit,21,6,1,0
C00226,59,Male,Lahore,LHR-001,692,5,408451.94,450423.39,2,1,0,1,TXN0001560,2023-02-12,22111.96,electronics,debit,15,6,1,0
C00385,64,Male,Karachi,KHI-001,462,2,478848.78,188341.45,1,1,0,0,TXN0002675,2023-02-12,28745.94,online,withdrawal,8,6,1,0
C00340,40,Female,Lahore,LHR-001,449,1,466632.01,328498.1,4,0,0,1,TXN0002378,2023-02-12,10371.63,online,withdrawal,17,6,1,0
C00405,44,Female,Peshawar,PEW-001,655,1,198629.03,243248.79,2,1,0,1,TXN0002828,2023-02-12,7461.78,atm,debit,18,6,1,0
C00225,38,Female,Lahore,LHR-001,523,8,267182.53,566299.08,3,1,1,0,TXN0001551,2023-02-13,3343.4,atm,transfer,12,0,0,0
C00359,42,Male,Karachi,KHI-001,551,10,296608.72,171731.93,2,1,1,0,TXN0002487,2023-02-13,25762.86,travel,transfer,16,0,0,0
C00344,65,Male,Karachi,KHI-001,516,5,48828.99,137873.13,2,1,1,0,TXN0002396,2023-02-13,629.37,atm,debit,19,0,0,0
C00405,44,Female,Peshawar,PEW-001,655,1,198629.03,243248.79,2,0,0,1,TXN0002822,2023-02-13,43696.71,online,transfer,20,0,0,0
C00374,43,Female,Karachi,KHI-001,674,9,494646.53,418471.1,4,0,1,0,TXN0002593,2023-02-13,51876.96,electronics,debit,18,0,0,0
C00275,53,Female,Islamabad,ISB-001,608,8,232542.35,253035.03,2,0,1,1,TXN0001904,2023-02-13,2099.88,travel,debit,23,0,0,0
C00476,67,Male,Islamabad,ISB-001,460,10,87356.91,543026.51,4,1,1,1,TXN0003328,2023-02-13,15173.9,electronics,debit,16,0,0,0
C00374,43,Female,Karachi,KHI-001,674,9,494646.53,418471.1,4,1,1,0,TXN0002590,2023-02-14,1258.37,online,credit,10,1,0,0
C00176,51,Male,Lahore,LHR-001,659,5,403630.91,172735.6,1,0,0,1,TXN0001249,2023-02-14,35426.41,online,withdrawal,21,1,0,0
C00428,27,Male,Peshawar,PEW-001,426,5,287802.88,176447.76,4,1,0,0,TXN0002993,2023-02-14,16273.29,restaurant,debit,8,1,0,0
C00317,38,Female,Lahore,LHR-001,422,10,324050.59,365321.95,3,1,0,0,TXN0002212,2023-02-15,2894.08,travel,debit,17,2,0,0
C00232,32,Female,Lahore,LHR-001,524,8,57756.47,579474.23,4,0,1,0,TXN0001607,2023-02-15,19705.86,online,debit,19,2,0,0
C00255,61,Male,Karachi,KHI-001,390,2,307150.31,596268.68,4,1,0,1,TXN0001783,2023-02-15,14356.59,travel,debit,21,2,0,0
C00281,37,Male,Lahore,LHR-001,442,10,56031.4,368754.56,4,1,1,0,TXN0001950,2023-02-15,13961.03,electronics,debit,9,2,0,0
C00458,22,Female,Islamabad,ISB-001,846,10,166584.62,417610.13,2,0,0,0,TXN0003206,2023-02-16,1374.41,electronics,transfer,10,3,0,0
C00134,68,Male,Lahore,LHR-001,611,2,269859.51,451796.17,2,0,1,0,TXN0000949,2023-02-16,5787.81,online,transfer,13,3,0,0
C00153,51,Male,Karachi,KHI-001,661,8,383851.36,474560.12,1,0,0,1,TXN0001094,2023-02-16,5949.63,healthcare,withdrawal,10,3,0,0
C00165,43,Female,Karachi,KHI-001,729,3,206952.33,364472.34,3,1,0,1,TXN0001175,2023-02-16,5336.04,electronics,withdrawal,16,3,0,0
C00365,46,Male,Quetta,QTA-001,844,0,66596.59,168937.85,2,0,1,0,TXN0002531,2023-02-17,4829.95,healthcare,credit,14,4,0,0
C00388,50,Male,Lahore,LHR-001,674,6,316740.07,264665.23,1,0,0,0,TXN0002691,2023-02-17,13307.84,electronics,debit,15,4,0,0
C00286,45,Male,Karachi,KHI-001,645,5,346827.32,343723.65,1,0,0,1,TXN0001982,2023-02-17,7970.11,grocery,debit,18,4,0,0
C00476,67,Male,Islamabad,ISB-001,460,10,87356.91,543026.51,4,1,1,1,TXN0003323,2023-02-17,4947.19,grocery,debit,9,4,0,0
C00005,29,Male,Lahore,LHR-001,473,0,207216.56,168830.06,2,1,0,0,TXN0000034,2023-02-18,14527.53,restaurant,debit,1,5,1,0
C00295,46,Male,Peshawar,PEW-001,650,5,490385.52,306949.47,3,0,1,0,TXN0002036,2023-02-18,8995.32,restaurant,credit,9,5,1,0
C00135,35,Male,Karachi,KHI-001,567,5,96309.12,469925.38,4,0,0,0,TXN0000958,2023-02-18,3914.15,healthcare,transfer,8,5,1,0
C00387,60,Male,Islamabad,ISB-001,783,8,401381.0,373620.41,1,0,1,0,TXN0002686,2023-02-18,645469.78,online,credit,0,5,1,1
C00434,61,Male,Lahore,LHR-001,458,10,434739.6,380752.39,4,1,1,0,TXN0003036,2023-02-18,9684.18,atm,debit,17,5,1,0
C00437,63,Female,Quetta,QTA-001,627,8,84398.05,75341.06,4,0,0,0,TXN0003054,2023-02-18,11043.77,online,withdrawal,11,5,1,0
C00486,54,Female,Karachi,KHI-001,563,6,325548.95,84780.62,1,1,0,0,TXN0003392,2023-02-18,7129.7,online,debit,17,5,1,0
C00298,50,Male,Islamabad,ISB-001,706,6,348121.73,458250.4,3,0,1,0,TXN0002064,2023-02-18,12434.07,online,transfer,18,5,1,0
C00463,50,Male,Peshawar,PEW-001,370,5,410246.31,498491.6,4,1,1,0,TXN0003238,2023-02-18,21367.04,restaurant,debit,1,5,1,0
C00487,51,Female,Lahore,LHR-001,598,9,299225.95,474965.23,1,0,1,0,TXN0003402,2023-02-19,461195.4,atm,credit,13,6,1,1
C00228,26,Male,Quetta,QTA-001,842,10,38251.82,145475.49,2,0,0,0,TXN0001573,2023-02-19,22354.95,grocery,debit,10,6,1,0
C00403,35,Female,Karachi,KHI-001,583,2,430762.77,69309.77,4,0,1,0,TXN0002811,2023-02-20,34412.37,restaurant,withdrawal,13,0,0,0
C00017,43,Male,Karachi,KHI-001,773,0,413440.67,219615.93,4,1,1,0,TXN0000124,2023-02-20,21402.4,atm,withdrawal,21,0,0,0
C00158,36,Female,Karachi,KHI-001,398,5,139789.42,327064.51,1,0,0,0,TXN0001127,2023-02-20,2268.92,online,debit,12,0,0,0
C00368,24,Male,Peshawar,PEW-001,475,7,133196.41,183854.95,3,0,0,1,TXN0002552,2023-02-20,18636.47,healthcare,debit,12,0,0,0
C00256,22,Male,Quetta,QTA-001,772,3,474906.86,461359.55,3,0,0,0,TXN0001794,2023-02-20,11082.72,restaurant,debit,13,0,0,0
C00311,42,Male,Lahore,LHR-001,456,4,213772.52,133145.7,1,0,0,0,TXN0002161,2023-02-20,1827.02,grocery,withdrawal,12,0,0,0
C00391,56,Female,Peshawar,PEW-001,693,6,300650.67,385607.24,4,1,1,0,TXN0002716,2023-02-21,604503.33,electronics,withdrawal,10,1,0,1
C00324,51,Male,Lahore,LHR-001,703,5,223310.92,109004.69,3,1,0,0,TXN0002257,2023-02-21,23951.55,travel,debit,19,1,0,0
C00156,60,Female,Islamabad,ISB-001,538,5,42374.17,394222.7,4,0,0,1,TXN0001115,2023-02-21,9526.77,grocery,debit,11,1,0,0
C00336,68,Female,Lahore,LHR-001,397,2,495218.95,334839.55,3,0,0,0,TXN0002349,2023-02-21,1842.89,electronics,debit,14,1,0,0
C00211,44,Male,Karachi,KHI-001,458,7,95143.03,262532.23,1,1,1,0,TXN0001460,2023-02-22,17215.32,atm,withdrawal,12,2,0,0
C00067,50,Female,Lahore,LHR-001,706,8,301229.14,310119.57,2,0,0,0,TXN0000489,2023-02-22,43201.1,healthcare,credit,19,2,0,0
C00171,49,Male,Lahore,LHR-001,782,8,172939.27,520472.3,3,1,1,0,TXN0001208,2023-02-22,15827.35,travel,transfer,13,2,0,0
C00386,69,Male,Karachi,KHI-001,714,2,413971.82,401362.31,2,0,1,1,TXN0002677,2023-02-23,2437.42,restaurant,debit,18,3,0,0
C00239,50,Male,Lahore,LHR-001,510,4,249665.56,505291.23,4,0,0,0,TXN0001668,2023-02-23,549589.88,online,withdrawal,21,3,0,1
C00220,53,Male,Peshawar,PEW-001,599,1,70476.72,231885.95,2,0,0,1,TXN0001514,2023-02-23,35668.04,restaurant,credit,17,3,0,0
C00493,55,Male,Islamabad,ISB-001,690,4,129991.83,516811.24,3,1,0,1,TXN0003433,2023-02-23,906.78,grocery,transfer,10,3,0,0
C00461,26,Female,Islamabad,ISB-001,732,2,191464.2,119115.71,1,0,0,0,TXN0003224,2023-02-23,5199.88,grocery,credit,16,3,0,0
C00225,38,Female,Lahore,LHR-001,523,8,267182.53,566299.08,3,0,1,0,TXN0001557,2023-02-23,10431.98,restaurant,transfer,13,3,0,0
C00386,69,Male,Karachi,KHI-001,714,2,413971.82,401362.31,2,0,1,1,TXN0002680,2023-02-23,12731.69,grocery,credit,8,3,0,0
C00428,27,Male,Peshawar,PEW-001,426,5,287802.88,176447.76,4,0,0,0,TXN0002998,2023-02-24,12832.17,grocery,transfer,13,4,0,0
C00414,43,Male,Karachi,KHI-001,471,8,144288.53,135467.65,4,1,1,0,TXN0002886,2023-02-24,3684.31,grocery,debit,18,4,0,0
C00448,33,Female,Islamabad,ISB-001,728,10,7546.86,529068.53,4,0,0,1,TXN0003139,2023-02-25,16502.94,electronics,transfer,8,5,1,0
C00241,41,Female,Karachi,KHI-001,769,5,419862.95,470370.84,4,0,1,1,TXN0001680,2023-02-25,27081.22,travel,debit,17,5,1,0
C00408,55,Male,Karachi,KHI-001,474,1,26966.45,226798.95,3,1,1,0,TXN0002850,2023-02-25,3447.99,healthcare,credit,16,5,1,0
C00107,56,Female,Multan,MUL-001,804,8,106762.01,372236.04,2,0,1,1,TXN0000762,2023-02-25,37616.87,atm,credit,11,5,1,0
C00158,36,Female,Karachi,KHI-001,398,5,139789.42,327064.51,1,0,0,0,TXN0001131,2023-02-25,4775.46,travel,transfer,18,5,1,0
C00313,41,Female,Quetta,QTA-001,769,5,373806.95,332927.45,4,1,0,1,TXN0002185,2023-02-25,55224.38,online,debit,13,5,1,0
C00149,53,Female,Karachi,KHI-001,640,0,266185.63,254954.41,1,0,0,0,TXN0001064,2023-02-26,12226.06,electronics,debit,13,6,1,0
C00162,34,Female,Peshawar,PEW-001,485,4,489571.06,94540.3,1,0,1,0,TXN0001153,2023-02-26,8528.8,online,transfer,14,6,1,0
C00047,30,Male,Islamabad,ISB-001,604,3,498857.84,222518.26,4,0,0,1,TXN0000327,2023-02-26,8043.67,grocery,withdrawal,15,6,1,0
C00262,51,Male,Islamabad,ISB-001,799,6,272222.18,558377.91,2,1,1,0,TXN0001823,2023-02-26,5726.41,grocery,debit,10,6,1,0
C00296,56,Female,Karachi,KHI-001,812,0,452165.09,260844.58,4,1,0,1,TXN0002046,2023-02-26,17605.06,grocery,debit,12,6,1,0
C00400,29,Male,Islamabad,ISB-001,712,8,375196.44,169264.35,4,0,0,1,TXN0002786,2023-02-26,3032.01,electronics,debit,11,6,1,0
C00202,33,Male,Karachi,KHI-001,394,3,184565.16,169433.31,4,1,1,1,TXN0001396,2023-02-26,6811.43,online,transfer,16,6,1,0
C00309,54,Male,Lahore,LHR-001,626,3,100336.52,308342.61,2,1,1,0,TXN0002144,2023-02-27,31526.49,restaurant,debit,13,0,0,0
C00432,68,Female,Karachi,KHI-001,849,6,368285.41,481225.11,4,0,0,0,TXN0003023,2023-02-27,3944.19,grocery,debit,19,0,0,0
C00108,56,Female,Karachi,KHI-001,697,9,394955.99,404164.74,4,1,0,0,TXN0000772,2023-02-27,11619.6,electronics,debit,20,0,0,0
C00034,36,Female,Islamabad,ISB-001,390,2,268269.45,204734.07,4,0,0,1,TXN0000249,2023-02-27,25428.71,restaurant,withdrawal,17,0,0,0
C00088,47,Male,Karachi,KHI-001,425,3,327426.77,373074.92,4,1,0,0,TXN0000638,2023-02-27,6387.66,travel,debit,12,0,0,0
C00145,36,Male,Karachi,KHI-001,590,3,419099.58,406805.23,2,1,0,0,TXN0001035,2023-02-28,3070.23,atm,debit,20,1,0,0
C00185,62,Female,Lahore,LHR-001,693,4,48027.88,369215.25,3,0,1,1,TXN0001307,2023-02-28,12331.43,electronics,credit,8,1,0,0
C00394,34,Female,Karachi,KHI-001,424,6,260047.72,414977.47,3,1,0,0,TXN0002747,2023-02-28,1241.62,electronics,debit,12,1,0,0
C00004,64,Female,Islamabad,ISB-001,600,1,374257.39,472780.76,3,1,1,0,TXN0000028,2023-03-01,65529.29,travel,credit,13,2,0,0
C00476,67,Male,Islamabad,ISB-001,460,10,87356.91,543026.51,4,0,1,1,TXN0003324,2023-03-01,21260.79,travel,credit,15,2,0,0
C00425,26,Male,Quetta,QTA-001,550,8,442038.6,51214.76,1,1,0,0,TXN0002969,2023-03-01,3490.28,grocery,credit,20,2,0,0
C00325,59,Male,Multan,MUL-001,637,7,205220.3,521272.84,1,0,1,1,TXN0002267,2023-03-01,12147.83,healthcare,transfer,12,2,0,0
C00362,54,Female,Islamabad,ISB-001,825,3,27324.84,339800.54,2,0,0,0,TXN0002517,2023-03-02,15472.58,restaurant,credit,18,3,0,0
C00316,24,Male,Karachi,KHI-001,724,10,263605.12,338065.72,3,0,1,0,TXN0002207,2023-03-03,7329.93,atm,debit,17,4,0,0
C00424,65,Female,Lahore,LHR-001,623,4,35450.93,585532.19,4,0,1,0,TXN0002966,2023-03-03,18698.95,restaurant,credit,19,4,0,0
C00122,44,Female,Multan,MUL-001,710,5,86929.09,316235.03,1,1,1,0,TXN0000870,2023-03-03,3389.69,restaurant,debit,15,4,0,0
C00122,44,Female,Multan,MUL-001,710,5,86929.09,316235.03,1,0,1,0,TXN0000864,2023-03-04,3701.92,atm,transfer,11,5,1,0
C00397,66,Male,Lahore,LHR-001,503,8,449230.89,191842.56,3,1,1,0,TXN0002768,2023-03-04,2011.76,atm,withdrawal,8,5,1,0
C00051,49,Female,Karachi,KHI-001,411,7,75848.35,123765.16,3,0,1,0,TXN0000363,2023-03-05,3950.39,electronics,transfer,21,6,1,0
C00473,26,Male,Karachi,KHI-001,474,9,91007.97,215687.51,1,1,0,1,TXN0003309,2023-03-05,5157.13,electronics,debit,17,6,1,0
C00493,55,Male,Islamabad,ISB-001,690,4,129991.83,516811.24,3,0,0,1,TXN0003440,2023-03-05,17193.1,grocery,debit,18,6,1,0
C00039,28,Female,Islamabad,ISB-001,351,4,169743.81,40689.83,2,0,1,0,TXN0000278,2023-03-05,41882.8,atm,debit,19,6,1,0
C00022,59,Male,Peshawar,PEW-001,510,1,161517.31,440357.46,4,1,0,0,TXN0000168,2023-03-05,881111.75,online,credit,13,6,1,1
C00001,60,Male,Lahore,LHR-001,555,3,398173.28,502515.63,1,1,0,1,TXN0000003,2023-03-05,1546.64,online,debit,11,6,1,0
C00071,55,Female,Karachi,KHI-001,550,8,414265.42,567093.0,3,0,1,0,TXN0000526,2023-03-06,19110.12,restaurant,withdrawal,19,0,0,0
C00271,69,Male,Lahore,LHR-001,550,0,179012.38,223893.49,1,1,0,0,TXN0001876,2023-03-06,4207.26,grocery,withdrawal,9,0,0,0
C00213,53,Male,Lahore,LHR-001,794,10,258666.54,424141.93,3,0,1,0,TXN0001475,2023-03-06,40464.46,travel,credit,18,0,0,0
C00416,63,Female,Quetta,QTA-001,386,5,7515.66,276705.9,1,0,1,0,TXN0002900,2023-03-06,10839.39,online,debit,10,0,0,0
C00054,65,Male,Lahore,LHR-001,507,2,249520.84,261505.25,2,0,1,1,TXN0000382,2023-03-07,549.38,online,transfer,20,1,0,0
C00129,48,Male,Karachi,KHI-001,502,6,260010.97,137548.27,4,0,0,0,TXN0000912,2023-03-07,220105.36,atm,transfer,12,1,0,1
C00128,43,Male,Karachi,KHI-001,563,0,110276.99,510653.35,4,0,1,0,TXN0000910,2023-03-07,811531.85,atm,credit,21,1,0,1
C00278,56,Male,Lahore,LHR-001,504,4,6158.0,345584.66,3,0,1,0,TXN0001927,2023-03-07,34611.62,grocery,credit,21,1,0,0
C00262,51,Male,Islamabad,ISB-001,799,6,272222.18,558377.91,2,0,1,0,TXN0001821,2023-03-07,8226.69,electronics,credit,19,1,0,0
C00394,34,Female,Karachi,KHI-001,424,6,260047.72,414977.47,3,0,0,0,TXN0002749,2023-03-07,5990.13,grocery,debit,10,1,0,0
C00017,43,Male,Karachi,KHI-001,773,0,413440.67,219615.93,4,0,1,0,TXN0000129,2023-03-07,5537.91,travel,debit,9,1,0,0
C00359,42,Male,Karachi,KHI-001,551,10,296608.72,171731.93,2,0,1,0,TXN0002492,2023-03-07,503.69,electronics,transfer,14,1,0,0
C00439,40,Male,Karachi,KHI-001,418,2,123151.57,167320.09,4,1,0,0,TXN0003070,2023-03-07,1173.64,restaurant,transfer,13,1,0,0
C00031,63,Female,Islamabad,ISB-001,792,9,290855.7,336998.46,1,0,0,1,TXN0000231,2023-03-08,6652.89,atm,transfer,20,2,0,0
C00437,63,Female,Quetta,QTA-001,627,8,84398.05,75341.06,4,1,0,0,TXN0003058,2023-03-08,7505.06,online,credit,19,2,0,0
C00086,68,Female,Multan,MUL-001,681,2,396091.9,109563.18,1,0,1,0,TXN0000627,2023-03-08,27966.14,restaurant,debit,21,2,0,0
C00164,28,Male,Lahore,LHR-001,753,4,434161.91,372034.3,1,0,1,0,TXN0001161,2023-03-08,19413.76,grocery,debit,10,2,0,0
C00012,45,Female,Karachi,KHI-001,469,0,28806.85,520121.65,3,1,0,0,TXN0000075,2023-03-08,1650.49,restaurant,debit,9,2,0,0
C00040,42,Female,Karachi,KHI-001,710,1,366621.82,375063.27,3,0,0,1,TXN0000286,2023-03-08,12210.51,grocery,transfer,19,2,0,0
C00265,28,Female,Lahore,LHR-001,810,1,423971.89,531619.05,4,0,0,1,TXN0001841,2023-03-09,37300.81,grocery,credit,22,3,0,0
C00223,25,Male,Multan,MUL-001,502,4,343176.01,114320.21,1,0,1,0,TXN0001539,2023-03-09,8520.75,atm,transfer,9,3,0,0
C00135,35,Male,Karachi,KHI-001,567,5,96309.12,469925.38,4,1,0,0,TXN0000961,2023-03-09,8689.29,online,credit,13,3,0,0
C00475,51,Female,Multan,MUL-001,746,4,473912.45,117950.89,3,0,0,1,TXN0003313,2023-03-09,9392.15,online,debit,11,3,0,0
C00365,46,Male,Quetta,QTA-001,844,0,66596.59,168937.85,2,0,1,0,TXN0002538,2023-03-09,23198.67,travel,debit,9,3,0,0
C00470,50,Male,Quetta,QTA-001,441,3,93851.18,562329.21,3,1,1,0,TXN0003282,2023-03-10,14712.83,restaurant,transfer,21,4,0,0
C00137,22,Male,Islamabad,ISB-001,485,10,158418.78,344248.29,4,1,0,0,TXN0000981,2023-03-10,10751.87,electronics,withdrawal,21,4,0,0
C00137,22,Male,Islamabad,ISB-001,485,10,158418.78,344248.29,4,1,0,0,TXN0000980,2023-03-10,16137.37,electronics,debit,19,4,0,0
C00153,51,Male,Karachi,KHI-001,661,8,383851.36,474560.12,1,0,0,1,TXN0001093,2023-03-10,9477.52,online,credit,15,4,0,0
C00300,67,Female,Islamabad,ISB-001,411,2,336609.14,331891.11,2,0,0,1,TXN0002078,2023-03-11,12752.7,online,withdrawal,19,5,1,0
C00440,38,Male,Karachi,KHI-001,514,2,465394.72,231337.72,2,1,0,0,TXN0003079,2023-03-11,8726.88,grocery,credit,12,5,1,0
C00405,44,Female,Peshawar,PEW-001,655,1,198629.03,243248.79,2,1,0,1,TXN0002829,2023-03-11,2775.5,grocery,transfer,18,5,1,0
C00122,44,Female,Multan,MUL-001,710,5,86929.09,316235.03,1,1,1,0,TXN0000863,2023-03-12,724.94,grocery,credit,0,6,1,0
C00445,47,Male,Peshawar,PEW-001,714,5,480851.07,502160.22,3,1,1,0,TXN0003117,2023-03-12,3679.62,travel,debit,11,6,1,0
C00260,44,Male,Karachi,KHI-001,454,1,244458.7,404286.52,1,1,1,0,TXN0001810,2023-03-12,1674.73,electronics,withdrawal,14,6,1,0
C00468,58,Female,Islamabad,ISB-001,848,3,420860.14,576100.82,4,1,1,0,TXN0003270,2023-03-12,18048.26,online,debit,16,6,1,0
C00420,58,Female,Islamabad,ISB-001,384,10,481250.38,589492.37,4,0,0,1,TXN0002938,2023-03-13,12959.47,atm,debit,14,0,0,0
C00013,57,Female,Islamabad,ISB-001,771,2,391849.67,580131.46,1,0,0,1,TXN0000091,2023-03-13,9074.18,electronics,credit,21,0,0,0
C00021,51,Male,Karachi,KHI-001,669,10,454393.73,526148.78,3,0,0,1,TXN0000162,2023-03-14,627.29,online,transfer,3,1,0,0
C00131,22,Female,Karachi,KHI-001,750,3,232199.55,272908.13,1,1,0,1,TXN0000930,2023-03-14,17066.84,atm,debit,18,1,0,0
C00094,66,Male,Islamabad,ISB-001,375,8,421017.62,390170.61,3,0,1,0,TXN0000683,2023-03-14,11452.5,grocery,transfer,9,1,0,0
C00255,61,Male,Karachi,KHI-001,390,2,307150.31,596268.68,4,0,0,1,TXN0001789,2023-03-15,12539.8,electronics,credit,12,2,0,0
C00271,69,Male,Lahore,LHR-001,550,0,179012.38,223893.49,1,0,0,0,TXN0001879,2023-03-16,34507.78,grocery,credit,20,3,0,0
C00469,43,Female,Quetta,QTA-001,734,0,199114.85,360903.2,2,1,0,1,TXN0003275,2023-03-16,3535.05,travel,transfer,11,3,0,0
C00184,34,Male,Lahore,LHR-001,366,7,165375.08,291682.95,3,0,1,0,TXN0001303,2023-03-16,4734.65,grocery,withdrawal,21,3,0,0
C00235,54,Female,Islamabad,ISB-001,495,4,136916.7,588033.52,2,1,1,0,TXN0001638,2023-03-16,14272.69,grocery,withdrawal,14,3,0,0
C00181,54,Male,Islamabad,ISB-001,386,9,472482.81,291315.44,4,1,1,0,TXN0001275,2023-03-16,9757.16,grocery,withdrawal,13,3,0,0
C00401,67,Female,Karachi,KHI-001,797,3,22258.25,295840.84,3,0,1,0,TXN0002793,2023-03-16,18545.09,electronics,debit,17,3,0,0
C00359,42,Male,Karachi,KHI-001,551,10,296608.72,171731.93,2,0,1,0,TXN0002488,2023-03-16,7615.82,online,credit,16,3,0,0
